10,9,0,136,-9,3.76
11,9,0,136,-9,3.76
12,9,0,136,-9,3.76
13,9,0,136,-9,3.76
14,9,0,136,-9,3.76
15,9,0,136,-9,3.76
16,9,0,136,-9,3.76
17,9,0,136,-9,3.76
18,9,0,136,-9,3.76
19,9,0,136,-9,3.76
20,9,0,136,-9,3.76
21,9,0,136,-9,3.76
22,9,0,136,-9,3.76
23,9,0,136,-9,3.76
24,9,0,136,-9,3.76
25,9,0,136,-9,3.76
26,9,0,136,-9,3.76
27,9,0,136,-9,3.76
28,9,0,136,-9,3.76
29,9,0,136,-9,3.76
41,1,1,163,-9,5.32
42,1,1,163,-9,5.32
43,1,1,163,-9,5.32
44,1,1,163,-9,5.32
45,1,1,163,-9,5.32
46,1,1,163,-9,5.32
47,1,1,163,-9,5.32
48,1,1,163,-9,5.32
49,1,1,163,-9,5.32
50,1,1,163,-9,5.32
51,1,1,163,-9,5.32
52,1,1,163,-9,5.32
53,1,1,163,-9,5.32
54,1,1,163,-9,5.32
55,1,1,163,-9,5.32
56,1,1,163,-9,5.32
57,1,1,163,-9,5.32
58,1,1,163,-9,5.32
59,1,1,163,-9,5.32
60,1,1,163,-9,5.32
88,9,2,-177,0,5.01
89,9,2,-177,0,5.01
90,9,2,-177,0,5.01
91,9,2,-177,0,5.01
92,9,2,-177,0,5.01
93,9,2,-177,0,5.01
94,9,2,-177,0,5.01
95,9,2,-177,0,5.01
96,9,2,-177,0,5.01
97,9,2,-177,0,5.01
98,9,2,-177,0,5.01
99,9,2,-177,0,5.01
100,9,2,-177,0,5.01
101,9,2,-177,0,5.01
102,9,2,-177,0,5.01
103,9,2,-177,0,5.01
104,9,2,-177,0,5.01
105,9,2,-177,0,5.01
106,9,2,-177,0,5.01
107,9,2,-177,0,5.01
108,9,2,-177,0,5.01
109,9,2,-177,0,5.01
110,9,2,-177,0,5.01
111,9,2,-177,0,5.01
112,9,2,-177,0,5.01
113,9,2,-177,0,5.01
114,9,2,-177,0,5.01
115,9,2,-177,0,5.01
116,9,2,-177,0,5.01
117,9,2,-177,0,5.01
118,9,2,-177,0,5.01
119,9,2,-177,0,5.01
120,9,2,-177,0,5.01
121,9,2,-177,0,5.01
122,9,2,-177,0,5.01
123,9,2,-177,0,5.01
124,9,2,-177,0,5.01
125,9,2,-177,0,5.01
126,9,2,-177,0,5.01
127,9,2,-177,0,5.01
128,9,2,-177,0,5.01
