77,2,0,29,-4,5.75
78,2,0,29,-4,5.75
79,2,0,29,-4,5.75
80,2,0,29,-4,5.75
81,2,0,29,-4,5.75
82,2,0,29,-4,5.75
83,2,0,29,-4,5.75
84,2,0,29,-4,5.75
97,9,1,24,-4,5.53
98,9,1,24,-4,5.53
99,9,1,24,-4,5.53
100,9,1,24,-4,5.53
101,9,1,24,-4,5.53
102,9,1,24,-4,5.53
103,9,1,24,-4,5.53
104,9,1,24,-4,5.53
105,9,1,24,-4,5.53
106,9,1,24,-4,5.53
107,9,1,24,-4,5.53
108,9,1,24,-4,5.53
109,9,1,24,-4,5.53
110,9,1,24,-4,5.53
111,9,1,24,-4,5.53
112,9,1,24,-4,5.53
113,9,1,24,-4,5.53
114,9,1,24,-4,5.53
115,9,1,24,-4,5.53
116,9,1,24,-4,5.53
117,9,1,24,-4,5.53
118,9,1,24,-4,5.53
119,9,1,24,-4,5.53
120,9,1,24,-4,5.53
121,9,1,24,-4,5.53
122,9,1,24,-4,5.53
123,9,1,24,-4,5.53
124,9,1,24,-4,5.53
125,9,1,24,-4,5.53
126,9,1,24,-4,5.53
127,9,1,24,-4,5.53
128,9,1,24,-4,5.53
129,9,1,24,-4,5.53
130,9,1,24,-4,5.53
131,9,1,24,-4,5.53
132,9,1,24,-4,5.53
133,9,1,24,-4,5.53
134,9,1,24,-4,5.53
135,9,1,24,-4,5.53
136,9,1,24,-4,5.53
137,9,1,24,-4,5.53
138,9,1,24,-4,5.53
139,9,1,24,-4,5.53
140,9,1,24,-4,5.53
141,9,1,24,-4,5.53
142,9,1,24,-4,5.53
143,9,1,24,-4,5.53
144,9,1,24,-4,5.53
145,9,1,24,-4,5.53
146,9,1,24,-4,5.53
147,9,1,24,-4,5.53
148,9,1,24,-4,5.53
149,9,1,24,-4,5.53
150,9,1,24,-4,5.53
151,9,1,24,-4,5.53
152,9,1,24,-4,5.53
153,9,1,24,-4,5.53
154,9,1,24,-4,5.53
155,9,1,24,-4,5.53
156,9,1,24,-4,5.53
157,9,1,24,-4,5.53
158,9,1,24,-4,5.53
159,9,1,24,-4,5.53
160,9,1,24,-4,5.53
161,9,1,24,-4,5.53
162,9,1,24,-4,5.53
163,9,1,24,-4,5.53
164,9,1,24,-4,5.53
165,9,1,24,-4,5.53
166,9,1,24,-4,5.53
167,9,1,24,-4,5.53
168,9,1,24,-4,5.53
169,9,1,24,-4,5.53
170,9,1,24,-4,5.53
171,9,1,24,-4,5.53
172,9,1,24,-4,5.53
173,9,1,24,-4,5.53
174,9,1,24,-4,5.53
175,9,1,24,-4,5.53
176,9,1,24,-4,5.53
187,6,2,-23,12,5.79
188,6,2,-23,12,5.79
189,6,2,-23,12,5.79
190,6,2,-23,12,5.79
191,6,2,-23,12,5.79
192,6,2,-23,12,5.79
193,6,2,-23,12,5.79
194,6,2,-23,12,5.79
195,6,2,-23,12,5.79
196,6,2,-23,12,5.79
197,6,2,-23,12,5.79
198,6,2,-23,12,5.79
199,6,2,-23,12,5.79
200,6,2,-23,12,5.79
201,6,2,-23,12,5.79
202,6,2,-23,12,5.79
203,6,2,-23,12,5.79
204,6,2,-23,12,5.79
205,6,2,-23,12,5.79
206,6,2,-23,12,5.79
207,6,2,-23,12,5.79
208,6,2,-23,12,5.79
209,6,2,-23,12,5.79
210,6,2,-23,12,5.79
211,6,2,-23,12,5.79
212,6,2,-23,12,5.79
213,6,2,-23,12,5.79
228,4,3,18,-17,2.82
229,4,3,18,-17,2.82
230,4,3,18,-17,2.82
231,4,3,18,-17,2.82
232,4,3,18,-17,2.82
233,4,3,18,-17,2.82
234,4,3,18,-17,2.82
235,4,3,18,-17,2.82
236,4,3,18,-17,2.82
237,4,3,18,-17,2.82
238,4,3,18,-17,2.82
239,4,3,18,-17,2.82
240,4,3,18,-17,2.82
241,4,3,18,-17,2.82
242,4,3,18,-17,2.82
243,4,3,18,-17,2.82
244,4,3,18,-17,2.82
245,4,3,18,-17,2.82
246,4,3,18,-17,2.82
247,4,3,18,-17,2.82
248,4,3,18,-17,2.82
249,4,3,18,-17,2.82
250,4,3,18,-17,2.82
268,4,4,36,14,3.37
269,4,4,36,14,3.37
270,4,4,36,14,3.37
271,4,4,36,14,3.37
272,4,4,36,14,3.37
273,4,4,36,14,3.37
274,4,4,36,14,3.37
275,4,4,36,14,3.37
276,4,4,36,14,3.37
277,4,4,36,14,3.37
278,4,4,36,14,3.37
313,5,5,-163,-18,2.8
314,5,5,-163,-18,2.8
315,5,5,-163,-18,2.8
316,5,5,-163,-18,2.8
317,5,5,-163,-18,2.8
318,5,5,-163,-18,2.8
319,5,5,-163,-18,2.8
320,5,5,-163,-18,2.8
321,5,5,-163,-18,2.8
322,5,5,-163,-18,2.8
323,5,5,-163,-18,2.8
324,5,5,-163,-18,2.8
325,5,5,-163,-18,2.8
326,5,5,-163,-18,2.8
327,5,5,-163,-18,2.8
328,5,5,-163,-18,2.8
329,5,5,-163,-18,2.8
330,5,5,-163,-18,2.8
331,5,5,-163,-18,2.8
332,5,5,-163,-18,2.8
333,5,5,-163,-18,2.8
334,5,5,-163,-18,2.8
335,5,5,-163,-18,2.8
336,5,5,-163,-18,2.8
337,5,5,-163,-18,2.8
338,5,5,-163,-18,2.8
339,5,5,-163,-18,2.8
340,5,5,-163,-18,2.8
341,5,5,-163,-18,2.8
342,5,5,-163,-18,2.8
343,5,5,-163,-18,2.8
344,5,5,-163,-18,2.8
345,5,5,-163,-18,2.8
346,5,5,-163,-18,2.8
347,5,5,-163,-18,2.8
348,5,5,-163,-18,2.8
349,5,5,-163,-18,2.8
350,5,5,-163,-18,2.8
351,5,5,-163,-18,2.8
352,5,5,-163,-18,2.8
353,5,5,-163,-18,2.8
354,5,5,-163,-18,2.8
355,5,5,-163,-18,2.8
356,5,5,-163,-18,2.8
357,5,5,-163,-18,2.8
358,5,5,-163,-18,2.8
359,5,5,-163,-18,2.8
360,5,5,-163,-18,2.8
361,5,5,-163,-18,2.8
362,5,5,-163,-18,2.8
363,5,5,-163,-18,2.8
364,5,5,-163,-18,2.8
365,5,5,-163,-18,2.8
366,5,5,-163,-18,2.8
367,5,5,-163,-18,2.8
368,5,5,-163,-18,2.8
369,5,5,-163,-18,2.8
370,5,5,-163,-18,2.8
371,5,5,-163,-18,2.8
372,5,5,-163,-18,2.8
373,5,5,-163,-18,2.8
374,5,5,-163,-18,2.8
375,5,5,-163,-18,2.8
376,5,5,-163,-18,2.8
377,5,5,-163,-18,2.8
378,5,5,-163,-18,2.8
390,6,6,142,7,3.39
391,6,6,146,8,3.23
392,6,6,150,8,3.09
393,6,6,154,8,2.96
394,6,6,158,8,2.85
395,6,6,162,9,2.75
396,6,6,166,9,2.66
397,6,6,170,9,2.6
398,6,6,174,8,2.56
399,6,6,178,8,2.53
400,6,6,-178,8,2.53
401,6,6,-174,8,2.56
402,6,6,-170,9,2.6
403,6,6,-166,9,2.66
404,6,6,-162,9,2.75
405,6,6,-158,9,2.85
406,6,6,-154,9,2.96
407,6,6,-150,9,3.09
408,6,6,-146,9,3.23
409,6,6,-142,9,3.39
410,6,6,-138,8,3.55
411,6,6,-134,8,3.72
412,6,6,-131,0,3.83
413,6,6,-135,0,3.65
414,6,6,-139,0,3.48
415,6,6,-143,0,3.32
416,6,6,-147,0,3.17
417,6,6,-151,0,3.03
418,6,6,-155,0,2.91
419,6,6,-159,0,2.79
420,6,6,-163,0,2.69
421,6,6,-167,0,2.62
422,6,6,-171,0,2.56
423,6,6,-175,0,2.52
424,6,6,-179,0,2.5
425,6,6,177,1,2.51
426,6,6,173,0,2.53
427,6,6,169,0,2.58
428,6,6,165,0,2.65
429,6,6,161,0,2.74
430,6,6,157,0,2.85
431,6,6,153,0,2.97
432,6,6,149,-1,3.1
433,6,6,145,-1,3.25
434,6,6,141,-2,3.4
435,6,6,137,-1,3.57
436,6,6,137,-2,3.74
437,6,6,136,-9,3.81
438,6,6,136,-8,3.63
439,6,6,140,-8,3.47
440,6,6,144,-8,3.31
441,6,6,148,-9,3.16
442,6,6,152,-8,3.03
443,6,6,156,-8,2.9
444,6,6,160,-9,2.79
445,6,6,164,-8,2.7
446,6,6,168,-8,2.63
447,6,6,172,-8,2.58
448,6,6,176,-8,2.54
449,6,6,-180,-8,2.53
450,6,6,-176,-8,2.54
451,6,6,-172,-8,2.58
452,6,6,-168,-9,2.63
453,6,6,-164,-9,2.7
454,6,6,-160,-9,2.79
455,6,6,-156,-8,2.9
456,6,6,-152,-8,3.03
457,6,6,-148,-8,3.16
458,6,6,-144,-7,3.31
459,6,6,-140,-7,3.47
460,6,6,-136,-7,3.63
461,6,6,-132,-6,3.81
462,6,6,-132,-12,3.82
463,6,6,-136,-13,3.65
464,6,6,-140,-14,3.49
465,6,6,-145,-15,3.33
466,6,6,-149,-16,3.19
467,6,6,-153,-16,3.06
468,6,6,-157,-16,2.94
469,6,6,-161,-17,2.84
470,6,6,-164,-18,2.76
482,1,7,-24,-7,5.74
483,1,7,-24,-7,5.74
484,1,7,-24,-7,5.74
485,1,7,-24,-7,5.74
486,1,7,-24,-7,5.74
487,1,7,-24,-7,5.74
499,11,8,4,9,2.54
500,11,8,4,9,2.54
501,11,8,4,9,2.54
502,11,8,4,9,2.54
503,11,8,4,9,2.54
504,11,8,4,9,2.54
505,11,8,4,9,2.54
506,11,8,4,9,2.54
507,11,8,4,9,2.54
508,11,8,4,9,2.54
509,11,8,4,9,2.54
510,11,8,4,9,2.54
511,11,8,4,9,2.54
512,11,8,4,9,2.54
513,11,8,4,9,2.54
514,11,8,4,9,2.54
515,11,8,4,9,2.54
516,11,8,4,9,2.54
